DateStart;DateTimeStart;SUM_of_IsDP
13JUN2026;13JUN2026:16:24:13.142374;1
13JUN2026;13JUN2026:16:24:19.808991;1
13JUN2026;13JUN2026:16:24:36.183986;1
13JUN2026;13JUN2026:16:24:50.704039;1
13JUN2026;13JUN2026:16:24:58.549933;1
13JUN2026;13JUN2026:16:25:18.421035;1
13JUN2026;13JUN2026:16:26:37.376357;1
13JUN2026;13JUN2026:16:27:51.403956;1
13JUN2026;13JUN2026:16:28:45.591832;1
13JUN2026;13JUN2026:16:29:05.761228;1
13JUN2026;13JUN2026:16:29:29.823967;1
13JUN2026;13JUN2026:16:29:50.810874;1
13JUN2026;13JUN2026:16:30:10.899987;1
13JUN2026;13JUN2026:16:31:08.881941;1
13JUN2026;13JUN2026:16:31:13.649922;1
13JUN2026;13JUN2026:16:31:49.671293;1
13JUN2026;13JUN2026:16:32:27.852295;1
13JUN2026;13JUN2026:16:32:34.932832;1
13JUN2026;13JUN2026:16:32:58.747592;1
13JUN2026;13JUN2026:16:33:52.833837;1
13JUN2026;13JUN2026:16:35:36.147305;1
13JUN2026;13JUN2026:16:36:31.677460;1
13JUN2026;13JUN2026:16:37:04.190938;1
13JUN2026;13JUN2026:16:37:40.294289;1
13JUN2026;13JUN2026:16:37:44.732900;1
13JUN2026;13JUN2026:16:38:13.776148;1
13JUN2026;13JUN2026:16:38:42.252499;1
13JUN2026;13JUN2026:16:39:03.519577;1
13JUN2026;13JUN2026:16:40:15.061729;1
13JUN2026;13JUN2026:16:42:07.029622;1
13JUN2026;13JUN2026:16:42:11.610173;1
13JUN2026;13JUN2026:16:42:12.983028;1
13JUN2026;13JUN2026:16:42:31.370474;1
13JUN2026;13JUN2026:16:42:52.528430;1
13JUN2026;13JUN2026:16:43:14.340247;1
13JUN2026;13JUN2026:16:45:18.580734;1
13JUN2026;13JUN2026:16:45:41.048394;1
13JUN2026;13JUN2026:16:45:42.661768;1
13JUN2026;13JUN2026:16:46:16.500425;1
13JUN2026;13JUN2026:16:46:40.101190;1
13JUN2026;13JUN2026:16:46:52.342768;1
13JUN2026;13JUN2026:16:47:55.873241;1
13JUN2026;13JUN2026:16:49:31.198670;1
13JUN2026;13JUN2026:16:49:59.000397;1
13JUN2026;13JUN2026:16:50:15.855928;1
13JUN2026;13JUN2026:16:50:47.380113;1
13JUN2026;13JUN2026:16:51:16.531645;1
13JUN2026;13JUN2026:16:53:10.586988;1
13JUN2026;13JUN2026:16:54:13.359732;1
13JUN2026;13JUN2026:16:54:19.048965;1
13JUN2026;13JUN2026:16:56:20.372125;1
13JUN2026;13JUN2026:16:56:33.712300;1
13JUN2026;13JUN2026:16:56:56.352436;1
13JUN2026;13JUN2026:16:57:06.957410;1
13JUN2026;13JUN2026:16:57:42.392726;1
13JUN2026;13JUN2026:16:58:19.779311;1
13JUN2026;13JUN2026:16:58:21.839805;1
13JUN2026;13JUN2026:16:58:37.170912;1
13JUN2026;13JUN2026:16:59:38.963142;1
13JUN2026;13JUN2026:17:00:41.306222;1
13JUN2026;13JUN2026:17:00:47.467219;1
13JUN2026;13JUN2026:17:02:02.061934;1
13JUN2026;13JUN2026:17:02:54.054793;1
13JUN2026;13JUN2026:17:03:22.020685;1
13JUN2026;13JUN2026:17:03:56.386521;1
13JUN2026;13JUN2026:17:04:17.030654;1
13JUN2026;13JUN2026:17:05:07.854671;1
13JUN2026;13JUN2026:17:05:12.170949;1
13JUN2026;13JUN2026:17:06:58.775235;1
13JUN2026;13JUN2026:17:07:43.739482;1
13JUN2026;13JUN2026:17:09:58.493229;1
13JUN2026;13JUN2026:17:10:08.527963;1
13JUN2026;13JUN2026:17:10:46.083247;1
13JUN2026;13JUN2026:17:10:48.920823;1
13JUN2026;13JUN2026:17:10:56.293970;1
13JUN2026;13JUN2026:17:12:12.670461;1
13JUN2026;13JUN2026:17:13:41.665101;1
13JUN2026;13JUN2026:17:13:59.629838;1
13JUN2026;13JUN2026:17:14:00.578244;1
13JUN2026;13JUN2026:17:14:43.559313;1
13JUN2026;13JUN2026:17:14:50.666946;1
13JUN2026;13JUN2026:17:16:23.548124;1
13JUN2026;13JUN2026:17:16:34.038982;1
13JUN2026;13JUN2026:17:17:32.885350;1
13JUN2026;13JUN2026:17:18:19.410865;1
13JUN2026;13JUN2026:17:18:22.621094;1
13JUN2026;13JUN2026:17:18:26.366673;1
13JUN2026;13JUN2026:17:20:12.689807;1
13JUN2026;13JUN2026:17:21:35.226885;1
13JUN2026;13JUN2026:17:21:38.650055;1
13JUN2026;13JUN2026:17:21:42.718850;1
13JUN2026;13JUN2026:17:23:27.931644;1
13JUN2026;13JUN2026:17:23:30.684380;1
13JUN2026;13JUN2026:17:25:35.856845;1
13JUN2026;13JUN2026:17:26:03.512564;1
13JUN2026;13JUN2026:17:26:37.815871;1
13JUN2026;13JUN2026:17:28:01.518943;1
13JUN2026;13JUN2026:17:28:05.367075;1
13JUN2026;13JUN2026:17:28:19.864446;1
13JUN2026;13JUN2026:17:28:22.153785;1
13JUN2026;13JUN2026:17:28:24.571309;1
13JUN2026;13JUN2026:17:28:53.965291;1
13JUN2026;13JUN2026:17:29:18.458808;1
13JUN2026;13JUN2026:17:29:19.458491;1
13JUN2026;13JUN2026:17:30:02.178429;1
13JUN2026;13JUN2026:17:32:06.330086;1
13JUN2026;13JUN2026:17:34:03.617823;1
13JUN2026;13JUN2026:17:35:08.472271;1
13JUN2026;13JUN2026:17:36:01.075071;1
13JUN2026;13JUN2026:17:36:11.293052;1
13JUN2026;13JUN2026:17:36:54.183518;1
13JUN2026;13JUN2026:17:36:55.480029;1
13JUN2026;13JUN2026:17:39:32.197321;1
13JUN2026;13JUN2026:17:39:37.591994;1
13JUN2026;13JUN2026:17:40:13.545948;1
13JUN2026;13JUN2026:17:40:54.819819;1
13JUN2026;13JUN2026:17:41:03.688602;1
13JUN2026;13JUN2026:17:41:09.726491;1
13JUN2026;13JUN2026:17:41:56.322638;1
13JUN2026;13JUN2026:17:42:04.588154;1
13JUN2026;13JUN2026:17:42:07.980527;1
13JUN2026;13JUN2026:17:42:56.397479;1
13JUN2026;13JUN2026:17:43:33.860558;1
13JUN2026;13JUN2026:17:44:47.591846;1
13JUN2026;13JUN2026:17:45:02.838386;1
13JUN2026;13JUN2026:17:45:14.765715;1
13JUN2026;13JUN2026:17:45:23.732649;1
13JUN2026;13JUN2026:17:45:54.673816;1
13JUN2026;13JUN2026:17:46:47.825872;1
13JUN2026;13JUN2026:17:47:16.295966;1
13JUN2026;13JUN2026:17:48:52.584126;1
13JUN2026;13JUN2026:17:51:05.568744;1
13JUN2026;13JUN2026:17:51:34.814261;1
13JUN2026;13JUN2026:17:52:11.028503;1
13JUN2026;13JUN2026:17:52:27.365450;1
13JUN2026;13JUN2026:17:53:00.741052;1
13JUN2026;13JUN2026:17:53:07.138139;1
13JUN2026;13JUN2026:17:53:37.249984;1
13JUN2026;13JUN2026:17:54:58.875557;1
13JUN2026;13JUN2026:17:56:08.864694;1
13JUN2026;13JUN2026:17:56:11.732587;1
13JUN2026;13JUN2026:17:58:45.170941;1
13JUN2026;13JUN2026:17:59:07.330200;1
13JUN2026;13JUN2026:17:59:43.871783;1
13JUN2026;13JUN2026:18:00:47.716471;1
13JUN2026;13JUN2026:18:01:27.682821;1
13JUN2026;13JUN2026:18:02:03.104747;1
13JUN2026;13JUN2026:18:02:25.566403;1
13JUN2026;13JUN2026:18:03:57.200229;1
13JUN2026;13JUN2026:18:03:58.679230;1
13JUN2026;13JUN2026:18:04:39.748297;1
13JUN2026;13JUN2026:18:05:01.644331;1
13JUN2026;13JUN2026:18:05:11.384201;1
13JUN2026;13JUN2026:18:05:12.827221;1
13JUN2026;13JUN2026:18:05:18.004834;1
13JUN2026;13JUN2026:18:06:23.797846;1
13JUN2026;13JUN2026:18:06:28.207878;1
13JUN2026;13JUN2026:18:06:38.099395;1
13JUN2026;13JUN2026:18:06:45.670748;1
13JUN2026;13JUN2026:18:06:50.835372;1
13JUN2026;13JUN2026:18:08:23.885025;1
13JUN2026;13JUN2026:18:09:20.909651;1
13JUN2026;13JUN2026:18:09:52.517889;1
13JUN2026;13JUN2026:18:09:57.130697;1
13JUN2026;13JUN2026:18:11:19.327760;1
13JUN2026;13JUN2026:18:11:39.380898;1
13JUN2026;13JUN2026:18:11:57.741646;1
13JUN2026;13JUN2026:18:12:20.818746;1
13JUN2026;13JUN2026:18:12:36.487926;1
13JUN2026;13JUN2026:18:12:43.890395;1
13JUN2026;13JUN2026:18:12:43.965310;1
13JUN2026;13JUN2026:18:13:46.151678;1
13JUN2026;13JUN2026:18:14:28.865597;1
13JUN2026;13JUN2026:18:16:48.939441;1
13JUN2026;13JUN2026:18:16:56.027200;1
13JUN2026;13JUN2026:18:17:02.651938;1
13JUN2026;13JUN2026:18:17:06.862578;1
13JUN2026;13JUN2026:18:18:15.558474;1
13JUN2026;13JUN2026:18:18:57.228333;1
13JUN2026;13JUN2026:18:19:02.760096;1
13JUN2026;13JUN2026:18:19:38.089436;1
13JUN2026;13JUN2026:18:19:48.292614;1
13JUN2026;13JUN2026:18:20:01.505338;1
13JUN2026;13JUN2026:18:20:01.508108;1
13JUN2026;13JUN2026:18:20:06.846596;1
13JUN2026;13JUN2026:18:20:48.940805;1
13JUN2026;13JUN2026:18:21:10.953539;1
13JUN2026;13JUN2026:18:21:18.139797;1
13JUN2026;13JUN2026:18:22:33.329611;1
13JUN2026;13JUN2026:18:22:47.736614;1
13JUN2026;13JUN2026:18:24:11.214307;1
13JUN2026;13JUN2026:18:25:05.715206;1
13JUN2026;13JUN2026:18:26:20.608648;1
13JUN2026;13JUN2026:18:26:55.694516;1
13JUN2026;13JUN2026:18:27:31.667965;1
13JUN2026;13JUN2026:18:28:10.449768;1
13JUN2026;13JUN2026:18:28:14.734032;1
13JUN2026;13JUN2026:18:31:02.485421;1
13JUN2026;13JUN2026:18:31:09.749717;1
13JUN2026;13JUN2026:18:31:09.941063;1
13JUN2026;13JUN2026:18:31:40.198140;1
13JUN2026;13JUN2026:18:32:27.787922;1
13JUN2026;13JUN2026:18:33:15.362437;1
13JUN2026;13JUN2026:18:33:41.774636;1
13JUN2026;13JUN2026:18:34:42.497739;1
13JUN2026;13JUN2026:18:34:46.945683;1
13JUN2026;13JUN2026:18:35:06.132866;1
13JUN2026;13JUN2026:18:35:28.074350;1
13JUN2026;13JUN2026:18:35:53.140954;1
13JUN2026;13JUN2026:18:36:02.377871;1
13JUN2026;13JUN2026:18:36:38.851772;1
13JUN2026;13JUN2026:18:36:57.191137;1
13JUN2026;13JUN2026:18:37:19.960025;1
13JUN2026;13JUN2026:18:37:34.118509;1
13JUN2026;13JUN2026:18:38:46.068713;1
13JUN2026;13JUN2026:18:40:45.747074;1
13JUN2026;13JUN2026:18:41:09.303729;1
13JUN2026;13JUN2026:18:41:41.570475;1
13JUN2026;13JUN2026:18:41:53.793839;1
13JUN2026;13JUN2026:18:41:59.228681;1
13JUN2026;13JUN2026:18:42:07.847636;1
13JUN2026;13JUN2026:18:42:09.624383;1
13JUN2026;13JUN2026:18:42:19.929436;1
13JUN2026;13JUN2026:18:43:21.607265;1
13JUN2026;13JUN2026:18:43:54.773227;1
13JUN2026;13JUN2026:18:44:26.000963;1
13JUN2026;13JUN2026:18:44:45.388740;1
13JUN2026;13JUN2026:18:45:39.224311;1
13JUN2026;13JUN2026:18:45:42.701952;1
13JUN2026;13JUN2026:18:45:52.685131;1
13JUN2026;13JUN2026:18:46:40.457472;1
13JUN2026;13JUN2026:18:46:44.111778;1
13JUN2026;13JUN2026:18:46:54.094963;1
13JUN2026;13JUN2026:18:47:42.300331;1
13JUN2026;13JUN2026:18:47:59.730623;1
13JUN2026;13JUN2026:18:48:02.360593;1
13JUN2026;13JUN2026:18:48:39.309186;1
13JUN2026;13JUN2026:18:48:56.094575;1
13JUN2026;13JUN2026:18:49:30.670792;1
13JUN2026;13JUN2026:18:49:38.272434;1
13JUN2026;13JUN2026:18:49:39.560539;1
13JUN2026;13JUN2026:18:50:03.923840;1
13JUN2026;13JUN2026:18:51:03.536829;1
13JUN2026;13JUN2026:18:51:10.373794;1
13JUN2026;13JUN2026:18:53:47.116760;1
13JUN2026;13JUN2026:18:53:56.839437;1
13JUN2026;13JUN2026:18:55:42.442628;1
13JUN2026;13JUN2026:18:56:15.148970;1
13JUN2026;13JUN2026:18:57:47.618581;1
13JUN2026;13JUN2026:18:58:03.906106;1
13JUN2026;13JUN2026:18:58:08.395059;1
13JUN2026;13JUN2026:18:58:43.235270;1
13JUN2026;13JUN2026:18:58:52.796489;1
13JUN2026;13JUN2026:18:59:02.074953;1
13JUN2026;13JUN2026:19:00:11.631205;1
13JUN2026;13JUN2026:19:00:25.734474;1
13JUN2026;13JUN2026:19:02:45.143305;1
13JUN2026;13JUN2026:19:03:34.242465;1
13JUN2026;13JUN2026:19:03:49.123314;1
13JUN2026;13JUN2026:19:04:10.312570;1
13JUN2026;13JUN2026:19:05:28.921974;1
13JUN2026;13JUN2026:19:05:54.446688;1
13JUN2026;13JUN2026:19:06:10.983454;1
13JUN2026;13JUN2026:19:07:00.500870;1
13JUN2026;13JUN2026:19:07:00.567342;1
13JUN2026;13JUN2026:19:07:20.710479;1
13JUN2026;13JUN2026:19:07:33.964862;1
13JUN2026;13JUN2026:19:08:21.199980;1
13JUN2026;13JUN2026:19:08:26.357866;1
13JUN2026;13JUN2026:19:09:46.558835;1
13JUN2026;13JUN2026:19:09:53.378686;1
13JUN2026;13JUN2026:19:11:22.014437;1
13JUN2026;13JUN2026:19:11:26.728125;1
13JUN2026;13JUN2026:19:12:34.144625;1
13JUN2026;13JUN2026:19:12:40.663733;1
13JUN2026;13JUN2026:19:13:22.036160;1
13JUN2026;13JUN2026:19:13:51.009443;1
13JUN2026;13JUN2026:19:14:14.732996;1
13JUN2026;13JUN2026:19:14:30.210101;1
13JUN2026;13JUN2026:19:15:26.393672;1
13JUN2026;13JUN2026:19:15:52.799498;1
13JUN2026;13JUN2026:19:15:54.530245;1
13JUN2026;13JUN2026:19:15:57.257372;1
13JUN2026;13JUN2026:19:15:58.043920;1
13JUN2026;13JUN2026:19:16:02.726926;1
13JUN2026;13JUN2026:19:16:47.801865;1
13JUN2026;13JUN2026:19:16:57.927218;1
13JUN2026;13JUN2026:19:17:24.828111;1
13JUN2026;13JUN2026:19:17:43.760672;1
13JUN2026;13JUN2026:19:17:59.176102;1
13JUN2026;13JUN2026:19:18:30.981154;1
13JUN2026;13JUN2026:19:19:58.842116;1
13JUN2026;13JUN2026:19:20:08.890073;1
13JUN2026;13JUN2026:19:20:38.130072;1
13JUN2026;13JUN2026:19:20:42.289988;1
13JUN2026;13JUN2026:19:21:52.416253;1
13JUN2026;13JUN2026:19:22:39.458619;1
13JUN2026;13JUN2026:19:22:45.372811;1
13JUN2026;13JUN2026:19:23:02.425340;1
13JUN2026;13JUN2026:19:23:07.733458;1
13JUN2026;13JUN2026:19:23:23.405559;1
13JUN2026;13JUN2026:19:23:35.532289;1
13JUN2026;13JUN2026:19:24:59.738354;1
13JUN2026;13JUN2026:19:26:01.450712;1
13JUN2026;13JUN2026:19:26:25.617226;1
13JUN2026;13JUN2026:19:27:40.345206;1
13JUN2026;13JUN2026:19:29:41.977666;1
13JUN2026;13JUN2026:19:30:03.466894;1
13JUN2026;13JUN2026:19:30:05.331436;1
13JUN2026;13JUN2026:19:31:22.050656;1
13JUN2026;13JUN2026:19:32:13.922557;1
13JUN2026;13JUN2026:19:32:39.291502;1
13JUN2026;13JUN2026:19:32:39.643985;1
13JUN2026;13JUN2026:19:32:48.210533;1
13JUN2026;13JUN2026:19:33:17.884529;1
13JUN2026;13JUN2026:19:34:05.450420;1
13JUN2026;13JUN2026:19:34:10.100945;1
13JUN2026;13JUN2026:19:34:42.437493;1
13JUN2026;13JUN2026:19:35:51.448252;1
13JUN2026;13JUN2026:19:36:24.672395;1
13JUN2026;13JUN2026:19:36:30.748511;1
13JUN2026;13JUN2026:19:37:55.076020;1
13JUN2026;13JUN2026:19:38:57.195471;1
13JUN2026;13JUN2026:19:39:18.468856;1
13JUN2026;13JUN2026:19:40:00.775280;1
13JUN2026;13JUN2026:19:40:30.513559;1
13JUN2026;13JUN2026:19:41:26.827470;1
13JUN2026;13JUN2026:19:42:14.725449;1
13JUN2026;13JUN2026:19:42:49.856573;1
13JUN2026;13JUN2026:19:43:55.693749;1
13JUN2026;13JUN2026:19:44:40.707788;1
13JUN2026;13JUN2026:19:44:45.700601;1
13JUN2026;13JUN2026:19:44:57.961661;1
13JUN2026;13JUN2026:19:45:24.810582;1
13JUN2026;13JUN2026:19:46:11.144096;1
13JUN2026;13JUN2026:19:46:48.447713;1
13JUN2026;13JUN2026:19:47:05.220424;1
13JUN2026;13JUN2026:19:47:10.220785;1
13JUN2026;13JUN2026:19:47:35.012383;1
13JUN2026;13JUN2026:19:48:07.513579;1
13JUN2026;13JUN2026:19:49:38.646627;1
13JUN2026;13JUN2026:19:49:51.494661;1
13JUN2026;13JUN2026:19:50:10.662290;1
13JUN2026;13JUN2026:19:50:39.627775;1
13JUN2026;13JUN2026:19:50:41.300071;1
13JUN2026;13JUN2026:19:51:00.060037;1
13JUN2026;13JUN2026:19:51:01.864737;1
13JUN2026;13JUN2026:19:51:25.838656;1
13JUN2026;13JUN2026:19:51:29.421472;1
13JUN2026;13JUN2026:19:51:49.155228;1
13JUN2026;13JUN2026:19:52:00.466568;1
13JUN2026;13JUN2026:19:52:43.162743;1
13JUN2026;13JUN2026:19:52:45.086765;1
13JUN2026;13JUN2026:19:53:15.145346;1
13JUN2026;13JUN2026:19:53:46.235694;1
13JUN2026;13JUN2026:19:53:58.234487;1
13JUN2026;13JUN2026:19:55:42.428441;1
13JUN2026;13JUN2026:19:55:50.685289;1
13JUN2026;13JUN2026:19:57:06.129407;1
13JUN2026;13JUN2026:19:57:43.761253;1
13JUN2026;13JUN2026:19:57:57.041471;1
13JUN2026;13JUN2026:19:58:51.222988;1
13JUN2026;13JUN2026:19:59:08.823089;1
13JUN2026;13JUN2026:20:00:09.502580;1
13JUN2026;13JUN2026:20:00:29.809855;1
13JUN2026;13JUN2026:20:01:42.045935;1
13JUN2026;13JUN2026:20:03:59.459611;1
13JUN2026;13JUN2026:20:05:14.624247;1
13JUN2026;13JUN2026:20:06:07.409223;1
13JUN2026;13JUN2026:20:07:22.934572;1
13JUN2026;13JUN2026:20:09:26.532906;1
13JUN2026;13JUN2026:20:09:31.332267;1
13JUN2026;13JUN2026:20:10:18.597937;1
13JUN2026;13JUN2026:20:11:22.770890;1
13JUN2026;13JUN2026:20:11:39.993326;1
13JUN2026;13JUN2026:20:12:01.203729;1
13JUN2026;13JUN2026:20:12:17.776239;1
13JUN2026;13JUN2026:20:12:51.792573;1
13JUN2026;13JUN2026:20:12:53.142238;1
13JUN2026;13JUN2026:20:13:20.662532;1
13JUN2026;13JUN2026:20:13:53.438046;1
13JUN2026;13JUN2026:20:14:17.543006;1
13JUN2026;13JUN2026:20:15:34.108315;1
13JUN2026;13JUN2026:20:15:44.330192;1
13JUN2026;13JUN2026:20:16:58.102887;1
13JUN2026;13JUN2026:20:17:12.780838;1
13JUN2026;13JUN2026:20:17:52.327465;1
13JUN2026;13JUN2026:20:20:23.401878;1
13JUN2026;13JUN2026:20:21:49.570983;1
13JUN2026;13JUN2026:20:22:01.470108;1
13JUN2026;13JUN2026:20:22:56.931897;1
13JUN2026;13JUN2026:20:23:34.745615;1
13JUN2026;13JUN2026:20:24:44.701620;1
13JUN2026;13JUN2026:20:24:54.516583;1
13JUN2026;13JUN2026:20:25:16.618867;1
13JUN2026;13JUN2026:20:25:20.919212;1
13JUN2026;13JUN2026:20:25:29.357047;1
13JUN2026;13JUN2026:20:25:49.847410;1
13JUN2026;13JUN2026:20:25:50.006841;1
13JUN2026;13JUN2026:20:26:06.711657;1
13JUN2026;13JUN2026:20:26:10.051222;1
13JUN2026;13JUN2026:20:26:42.354990;1
13JUN2026;13JUN2026:20:27:20.502871;1
13JUN2026;13JUN2026:20:29:14.178468;1
13JUN2026;13JUN2026:20:29:22.844402;1
13JUN2026;13JUN2026:20:29:39.502789;1
13JUN2026;13JUN2026:20:30:22.155913;1
13JUN2026;13JUN2026:20:30:44.540088;1
13JUN2026;13JUN2026:20:31:17.275381;1
13JUN2026;13JUN2026:20:31:43.315094;1
13JUN2026;13JUN2026:20:31:45.960689;1
13JUN2026;13JUN2026:20:32:39.675918;1
13JUN2026;13JUN2026:20:32:55.116806;1
13JUN2026;13JUN2026:20:33:16.107766;1
13JUN2026;13JUN2026:20:33:17.457406;1
13JUN2026;13JUN2026:20:33:41.973211;1
13JUN2026;13JUN2026:20:34:04.919900;1
13JUN2026;13JUN2026:20:34:25.393495;1
13JUN2026;13JUN2026:20:34:42.406239;1
13JUN2026;13JUN2026:20:35:58.827399;1
13JUN2026;13JUN2026:20:36:40.430229;1
13JUN2026;13JUN2026:20:36:53.050537;1
13JUN2026;13JUN2026:20:37:01.436181;1
13JUN2026;13JUN2026:20:37:29.406502;1
13JUN2026;13JUN2026:20:38:04.270139;1
13JUN2026;13JUN2026:20:38:26.122830;1
13JUN2026;13JUN2026:20:38:52.255900;1
13JUN2026;13JUN2026:20:39:03.661308;1
13JUN2026;13JUN2026:20:39:04.186086;1
13JUN2026;13JUN2026:20:40:20.239788;1
13JUN2026;13JUN2026:20:40:29.611121;1
13JUN2026;13JUN2026:20:41:04.607016;1
13JUN2026;13JUN2026:20:41:37.024054;1
13JUN2026;13JUN2026:20:41:42.168487;1
13JUN2026;13JUN2026:20:41:45.512873;1
13JUN2026;13JUN2026:20:42:11.948502;1
13JUN2026;13JUN2026:20:42:42.146057;1
13JUN2026;13JUN2026:20:42:45.931665;1
13JUN2026;13JUN2026:20:43:49.160624;1
13JUN2026;13JUN2026:20:44:09.102679;1
13JUN2026;13JUN2026:20:44:14.192182;1
13JUN2026;13JUN2026:20:45:03.978412;1
13JUN2026;13JUN2026:20:45:33.595189;1
13JUN2026;13JUN2026:20:45:36.936414;1
13JUN2026;13JUN2026:20:46:12.728034;1
13JUN2026;13JUN2026:20:46:37.909803;1
13JUN2026;13JUN2026:20:47:19.030679;1
13JUN2026;13JUN2026:20:47:29.842844;1
13JUN2026;13JUN2026:20:48:04.983771;1
13JUN2026;13JUN2026:20:48:18.096614;1
13JUN2026;13JUN2026:20:49:08.069704;1
13JUN2026;13JUN2026:20:49:44.818365;1
13JUN2026;13JUN2026:20:49:46.807452;1
13JUN2026;13JUN2026:20:51:18.766049;1
13JUN2026;13JUN2026:20:51:22.787498;1
13JUN2026;13JUN2026:20:51:30.607197;1
13JUN2026;13JUN2026:20:51:39.035844;1
13JUN2026;13JUN2026:20:51:46.795218;1
13JUN2026;13JUN2026:20:52:30.787524;1
13JUN2026;13JUN2026:20:52:50.633089;1
13JUN2026;13JUN2026:20:53:55.320391;1
13JUN2026;13JUN2026:20:54:26.158317;1
13JUN2026;13JUN2026:20:55:15.623659;1
13JUN2026;13JUN2026:20:55:32.061041;1
13JUN2026;13JUN2026:20:55:34.957191;1
13JUN2026;13JUN2026:20:56:06.149434;1
13JUN2026;13JUN2026:20:56:06.198980;1
13JUN2026;13JUN2026:20:56:20.438653;1
13JUN2026;13JUN2026:20:57:33.008872;1
13JUN2026;13JUN2026:20:57:36.679940;1
13JUN2026;13JUN2026:20:57:38.043791;1
13JUN2026;13JUN2026:20:57:42.508448;1
13JUN2026;13JUN2026:20:58:21.103631;1
13JUN2026;13JUN2026:20:58:22.026925;1
13JUN2026;13JUN2026:21:00:05.626352;1
13JUN2026;13JUN2026:21:00:26.122334;1
13JUN2026;13JUN2026:21:00:42.922853;1
13JUN2026;13JUN2026:21:01:32.532567;1
13JUN2026;13JUN2026:21:02:00.393900;1
13JUN2026;13JUN2026:21:02:02.919888;1
13JUN2026;13JUN2026:21:03:35.168216;1
13JUN2026;13JUN2026:21:04:02.520794;1
13JUN2026;13JUN2026:21:04:30.405912;1
13JUN2026;13JUN2026:21:04:35.042720;1
13JUN2026;13JUN2026:21:04:40.679414;1
13JUN2026;13JUN2026:21:04:41.780828;1
13JUN2026;13JUN2026:21:04:53.636141;1
13JUN2026;13JUN2026:21:05:16.639993;1
13JUN2026;13JUN2026:21:05:16.701801;1
13JUN2026;13JUN2026:21:07:30.534986;1
13JUN2026;13JUN2026:21:07:56.654760;1
13JUN2026;13JUN2026:21:08:21.594208;1
13JUN2026;13JUN2026:21:08:56.555116;1
13JUN2026;13JUN2026:21:09:15.839545;1
13JUN2026;13JUN2026:21:09:43.665930;1
13JUN2026;13JUN2026:21:10:17.121216;1
13JUN2026;13JUN2026:21:10:21.523683;1
13JUN2026;13JUN2026:21:11:37.442620;1
13JUN2026;13JUN2026:21:12:07.787314;1
13JUN2026;13JUN2026:21:12:07.817784;1
13JUN2026;13JUN2026:21:13:04.489080;1
13JUN2026;13JUN2026:21:13:35.629390;1
13JUN2026;13JUN2026:21:13:59.653858;1
13JUN2026;13JUN2026:21:14:23.556939;1
13JUN2026;13JUN2026:21:15:13.908649;1
13JUN2026;13JUN2026:21:15:20.994845;1
13JUN2026;13JUN2026:21:16:23.845774;1
13JUN2026;13JUN2026:21:17:44.584710;1
13JUN2026;13JUN2026:21:18:23.473579;1
13JUN2026;13JUN2026:21:19:59.539121;1
13JUN2026;13JUN2026:21:20:16.977594;1
13JUN2026;13JUN2026:21:20:25.505552;1
13JUN2026;13JUN2026:21:21:10.193793;1
13JUN2026;13JUN2026:21:22:39.629013;1
13JUN2026;13JUN2026:21:23:41.023643;1
13JUN2026;13JUN2026:21:23:49.138293;1
13JUN2026;13JUN2026:21:23:52.565169;1
13JUN2026;13JUN2026:21:23:52.683384;1
13JUN2026;13JUN2026:21:24:10.939013;1
13JUN2026;13JUN2026:21:24:17.417931;1
13JUN2026;13JUN2026:21:24:20.275626;1
13JUN2026;13JUN2026:21:24:26.636837;1
13JUN2026;13JUN2026:21:24:35.110810;1
13JUN2026;13JUN2026:21:25:06.010800;1
13JUN2026;13JUN2026:21:25:17.612777;1
13JUN2026;13JUN2026:21:25:17.953661;1
13JUN2026;13JUN2026:21:26:29.606803;1
13JUN2026;13JUN2026:21:27:16.415557;1
13JUN2026;13JUN2026:21:28:11.543589;1
13JUN2026;13JUN2026:21:28:21.715536;1
13JUN2026;13JUN2026:21:28:23.408383;1
13JUN2026;13JUN2026:21:29:16.926846;1
13JUN2026;13JUN2026:21:30:46.142414;1
13JUN2026;13JUN2026:21:31:09.891388;1
13JUN2026;13JUN2026:21:31:25.910198;1
13JUN2026;13JUN2026:21:32:33.327862;1
13JUN2026;13JUN2026:21:32:48.220823;1
13JUN2026;13JUN2026:21:32:50.109270;1
13JUN2026;13JUN2026:21:33:11.868467;1
13JUN2026;13JUN2026:21:33:38.868496;1
13JUN2026;13JUN2026:21:33:48.540803;1
13JUN2026;13JUN2026:21:33:53.486965;1
13JUN2026;13JUN2026:21:35:32.226198;1
13JUN2026;13JUN2026:21:35:34.105191;1
13JUN2026;13JUN2026:21:36:40.540172;1
13JUN2026;13JUN2026:21:36:45.268117;1
13JUN2026;13JUN2026:21:38:21.808512;1
13JUN2026;13JUN2026:21:38:30.532482;1
13JUN2026;13JUN2026:21:38:41.339081;1
13JUN2026;13JUN2026:21:39:13.058497;1
13JUN2026;13JUN2026:21:40:27.475018;1
13JUN2026;13JUN2026:21:40:33.771613;1
13JUN2026;13JUN2026:21:42:23.851878;1
13JUN2026;13JUN2026:21:42:38.588065;1
13JUN2026;13JUN2026:21:42:48.483726;1
13JUN2026;13JUN2026:21:42:52.819655;1
13JUN2026;13JUN2026:21:43:55.796317;1
13JUN2026;13JUN2026:21:44:33.323506;1
13JUN2026;13JUN2026:21:44:57.131846;1
